,x,y,z
225,0.690551,0,0
226,0.44917,0,0
227,0.720861,0,0
228,0.48169,0,0
229,0.750893,0,0
230,0.513913,0,0
231,0.259648,0,0
232,0.013162,0,0
233,0.305869,0,0
234,0.619926,0,0
235,0.266434,0,0
236,0.577615,0,0
237,0.22736,0,0
238,0.535691,0,0
239,0.866511,0,0
240,0.778541,0,0
241,0.397704,0,0
242,0.826362,0,0
243,0.777779,0,0
244,0.873744,0,0
245,0.499851,0,0
246,0.920692,0,0
247,0.690666,0,0
248,0.967211,0,0
249,0.647707,0,0
250,0.292089,0,0
251,0.036318,0,0
252,0.252781,0,0
253,0.562965,0,0
254,0.895774,0,0
255,0.747143,0,0
256,0.850936,0,0
257,0.795251,0,0
258,0.415633,0,0
259,0.008326,0,0
260,0.466777,0,0
261,0.890149,0,0
262,0.718872,0,0
263,0.35781,0,0
264,0.024373,0,0
265,0.28355,0,0
266,0.012483,0,0
267,0.278354,0,0
268,0.590404,0,0
269,0.239171,0,0
270,0.085188,0,0
271,0.384728,0,0
272,0.661349,0,0
273,0.417838,0,0
274,0.691926,0,0
275,0.450645,0,0
276,0.722223,0,0
277,0.483152,0,0
278,0.752242,0,0
279,0.999257,0,0
280,0.76977,0,0
281,0.971788,0,0
282,0.744403,0,0
283,0.944571,0,0
284,0.840661,0,0
285,0.917604,0,0
286,0.869595,0,0
287,0.890883,0,0
288,0.898265,0,0
289,0.864407,0,0
290,0.645238,0,0
291,0.838173,0,0
292,0.954819,0,0
293,0.732713,0,0
294,0.982708,0,0
295,0.762636,0,0
296,0.526513,0,0
297,0.273167,0,0
298,0.001343,0,0
299,0.307299,0,0
300,0.589845,0,0
301,0.850771,0,0
302,0.621076,0,0
303,0.879613,0,0
304,0.652022,0,0
305,0.908191,0,0
306,0.682684,0,0
307,0.936507,0,0
308,0.829091,0,0
309,0.964564,0,0
310,0.743169,0,0
311,0.992364,0,0
312,0.777508,0,0
313,0.564988,0,0
314,0.75207,0,0
315,0.952798,0,0
316,0.726865,0,0
317,0.925755,0,0
318,0.701892,0,0
319,0.495157,0,0
320,0.677147,0,0
321,0.872409,0,0
322,0.652628,0,0
323,0.449663,0,0
324,0.628334,0,0
325,0.427228,0,0
326,0.604263,0,0
327,0.404999,0,0
328,0.580412,0,0
329,0.768619,0,0
330,0.556779,0,0
331,0.743263,0,0
332,0.533363,0,0
333,0.339524,0,0
334,0.510161,0,0
335,0.693245,0,0
336,0.889682,0,0
337,0.668579,0,0
338,0.863217,0,0
339,0.644139,0,0
340,0.836994,0,0
341,0.619923,0,0
342,0.41946,0,0
343,0.234336,0,0
344,0.063377,0,0
345,0.213873,0,0
346,0.04448,0,0
347,0.193598,0,0
348,0.025755,0,0
349,0.173508,0,0
350,0.007203,0,0
351,0.146378,0,0
352,0.01118,0,0
353,0.163354,0,0
354,0.303884,0,0
355,0.180175,0,0
356,0.047442,0,0
357,0.094971,0,0
358,0.065325,0,0
359,0.213356,0,0
360,0.35006,0,0
361,0.476305,0,0
362,0.59289,0,0
363,0.700554,0,0
364,0.605777,0,0
365,0.712455,0,0
366,0.810971,0,0
367,0.901949,0,0
368,0.985966,0,0
369,0.936445,0,0
370,0.864794,0,0
371,0.798624,0,0
372,0.737518,0,0
373,0.681087,0,0
374,0.730763,0,0
375,0.674849,0,0
376,0.724071,0,0
377,0.776882,0,0
378,0.717439,0,0
379,0.769767,0,0
380,0.825912,0,0
381,0.886151,0,0
382,0.818348,0,0
383,0.878035,0,0
384,0.942077,0,0
385,0.869994,0,0
386,0.803427,0,0
387,0.862026,0,0
388,0.796069,0,0
389,0.854131,0,0
390,0.788778,0,0
391,0.846309,0,0
392,0.781554,0,0
393,0.838558,0,0
394,0.89972,0,0
395,0.965343,0,0
396,0.89148,0,0
397,0.956502,0,0
398,0.883315,0,0
399,0.815729,0,0
